idEntrada	usuarioOnline	statusSaida	paginaSaida	avaliacao.r	dataHoraEntrada	dataHoraSaida	dataHoraErro	tempoAcesso	codigo	erro
609	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	204	500	"""INTERNAL SERVER ERROR"""
610	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	138	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
611	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	192	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
612	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	94	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
613	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:03	443	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
614	0	20%	4	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	238	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
615	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	369	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
616	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:56	18/05/2021 17:56	NA	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
617	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	186	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
618	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:58	159	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
619	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	93	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
620	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:03	426	500	"""CHAVE PIX INCORRETA"""
621	0	20%	4	n/ avaliado	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	70	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
622	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 17:59	278	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
623	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	342	500	"""INTERNAL SERVER ERROR"""
624	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	261	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
625	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	135	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
626	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	353	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
627	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	260	500	"""CLIENTE NAO CADASTRADO"""
628	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	112	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
629	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	73	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
630	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:05	18/05/2021 18:04	490	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
631	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	159	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
632	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:57	17	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
633	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:02	304	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
634	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	277	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
635	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	78	500	"""CHAVE PIX INCORRETA"""
636	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:56	7	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
637	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	226	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
638	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	377	500	"""INTERNAL SERVER ERROR"""
639	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:02	316	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
640	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	181	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
641	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:59	140	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
642	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	273	500	"""CLIENTE NAO CADASTRADO"""
643	0	20%	4	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	259	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
644	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	316	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
645	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	193	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
646	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	348	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
647	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:59	140	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
648	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	200	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
649	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	329	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
650	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	359	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
651	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:57	7	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
652	0	20%	4	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	253	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
653	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	313	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
654	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	66	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
655	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	298	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
656	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:59	141	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
657	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	362	500	"""CHAVE PIX INCORRETA"""
658	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	305	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
659	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	332	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
660	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	254	500	"""INTERNAL SERVER ERROR"""
661	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	344	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
662	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:03	406	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
663	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:05	18/05/2021 18:04	476	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
664	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	237	500	"""CLIENTE NAO CADASTRADO"""
665	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:56	NA	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
666	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	244	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
667	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	265	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
668	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	221	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
669	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	308	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
670	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	361	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
671	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	178	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
672	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	205	500	"""CHAVE PIX INCORRETA"""
673	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	288	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
674	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	174	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
675	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	251	500	"""INTERNAL SERVER ERROR"""
676	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:55	5	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
677	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	106	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
678	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:58	81	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
679	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:59	138	500	"""CLIENTE NAO CADASTRADO"""
680	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:58	157	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
681	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	286	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
682	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	358	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
683	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	153	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
684	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:57	120	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
685	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	115	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
686	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	190	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
687	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	211	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
688	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:02	298	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
689	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	201	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
690	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:56	NA	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
691	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	229	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
692	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:03	382	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
693	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:03	383	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
694	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	145	500	"""CHAVE PIX INCORRETA"""
695	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	54	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
696	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:06	18/05/2021 18:05	535	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
697	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	221	500	"""INTERNAL SERVER ERROR"""
698	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	228	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
699	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	290	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
700	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	46	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
701	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	153	500	"""CLIENTE NAO CADASTRADO"""
702	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	55	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
703	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	157	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
704	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	254	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
705	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:56	76	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
706	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:02	311	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
707	0	60%	2	n/ avaliado	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	275	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
708	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	131	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
709	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	267	500	"""CHAVE PIX INCORRETA"""
710	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:01	330	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
711	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:03	367	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
712	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:58	214	500	"""INTERNAL SERVER ERROR"""
713	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	229	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
714	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	230	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
715	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:03	413	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
716	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	375	500	"""CLIENTE NAO CADASTRADO"""
717	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	340	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
718	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 18:00	206	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
719	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	285	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
720	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	288	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
721	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:59	18/05/2021 17:58	115	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
722	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:56	33	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
723	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	317	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
724	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:58	56	500	"""SENHA INCORRETA"""
725	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	240	500	"""SENHA INCORRETA"""
726	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:02	270	500	"""SENHA INCORRETA"""
727	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:02	308	500	"""SENHA INCORRETA"""
728	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	263	500	"""SENHA INCORRETA"""
729	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	152	500	"""SENHA INCORRETA"""
730	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	358	500	"""SENHA INCORRETA"""
731	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:05	18/05/2021 18:03	449	500	"""SENHA INCORRETA"""
732	0	40%	3	positiva	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:03	346	500	"""SENHA INCORRETA"""
733	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:56	7	500	"""SENHA INCORRETA"""
734	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:02	408	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
735	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	233	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
736	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	303	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
737	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	315	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
738	0	20%	4	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	228	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
739	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	231	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
740	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	362	500	"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
741	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	325	500	"""CHAVE PIX INCORRETA"""
742	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	359	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
743	0	100%	0	positiva	18/05/2021 17:57	18/05/2021 18:06	18/05/2021 18:05	526	550	"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
744	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:00	320	500	"""INTERNAL SERVER ERROR"""
745	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	265	550	"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
746	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:56	NA	500	"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
747	0	40%	3	n/ avaliado	18/05/2021 17:57	18/05/2021 18:06	18/05/2021 18:06	563	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
748	0	100%	0	n/ avaliado	18/05/2021 17:57	18/05/2021 18:00	18/05/2021 17:59	182	500	"""CLIENTE NAO CADASTRADO"""
749	0	40%	3	negativa	18/05/2021 17:57	18/05/2021 18:06	18/05/2021 18:04	525	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
750	0	20%	4	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	285	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
751	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:04	18/05/2021 18:03	425	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
752	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	227	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
753	1	80%	1	n/ avaliado	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	301	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
754	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:01	266	550	"""ERRO NA VALIDACAO DE DADOS BASICOS"""
755	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	218	500	"""SENHA INCORRETA"""
756	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	226	500	"""SENHA INCORRETA"""
757	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:03	18/05/2021 18:02	362	500	"""SENHA INCORRETA"""
758	0	20%	4	n/ avaliado	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 18:00	216	500	"""SENHA INCORRETA"""
759	0	100%	0	negativa	18/05/2021 17:57	18/05/2021 17:57	18/05/2021 17:56	NA	500	"""SENHA INCORRETA"""
760	1	80%	1	negativa	18/05/2021 17:57	18/05/2021 18:01	18/05/2021 17:59	216	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
761	0	60%	2	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:02	305	550	"""NAO ENCONTROU DADOS PARA A SELECAO"""
762	1	80%	1	positiva	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:02	314	550	"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
763	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 18:02	18/05/2021 18:01	314	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
764	0	60%	2	negativa	18/05/2021 17:57	18/05/2021 17:58	18/05/2021 17:57	37	500	"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
